Neighborhood,Date,Connections
Parks,09/29/2014 12:00:00 AM,772
Parks,09/30/2014 12:00:00 AM,494
Parks,10/01/2014 12:00:00 AM,431
Parks,10/02/2014 12:00:00 AM,630
Parks,10/03/2014 12:00:00 AM,789
Parks,10/04/2014 12:00:00 AM,600
Parks,10/05/2014 12:00:00 AM,806
Parks,10/06/2014 12:00:00 AM,760
Parks,10/07/2014 12:00:00 AM,744
Parks,10/08/2014 12:00:00 AM,567
Parks,10/09/2014 12:00:00 AM,887
Parks,10/10/2014 12:00:00 AM,822
Parks,10/11/2014 12:00:00 AM,539
Parks,10/12/2014 12:00:00 AM,826
Parks,10/13/2014 12:00:00 AM,762
Parks,10/14/2014 12:00:00 AM,756
Parks,10/15/2014 12:00:00 AM,850
Parks,10/16/2014 12:00:00 AM,473
Parks,10/17/2014 12:00:00 AM,860
Parks,10/18/2014 12:00:00 AM,804
Parks,10/19/2014 12:00:00 AM,580
Parks,10/20/2014 12:00:00 AM,609
Parks,10/21/2014 12:00:00 AM,585
Parks,10/22/2014 12:00:00 AM,397
Parks,10/23/2014 12:00:00 AM,384
Parks,10/24/2014 12:00:00 AM,584
Parks,10/25/2014 12:00:00 AM,804
Parks,10/26/2014 12:00:00 AM,508
Parks,10/27/2014 12:00:00 AM,611
Parks,10/28/2014 12:00:00 AM,702
Parks,10/29/2014 12:00:00 AM,751
Parks,10/30/2014 12:00:00 AM,635
Parks,10/31/2014 12:00:00 AM,736
Parks,11/01/2014 12:00:00 AM,360
Parks,11/02/2014 12:00:00 AM,261
Parks,11/03/2014 12:00:00 AM,630
Parks,11/04/2014 12:00:00 AM,591
Parks,11/05/2014 12:00:00 AM,627
Parks,11/06/2014 12:00:00 AM,418
Parks,11/07/2014 12:00:00 AM,499
Parks,11/08/2014 12:00:00 AM,632
Parks,11/09/2014 12:00:00 AM,563
Roslindale,01/07/2015 12:00:00 AM,380
Roslindale,01/08/2015 12:00:00 AM,247
Roslindale,01/09/2015 12:00:00 AM,407
Roslindale,01/10/2015 12:00:00 AM,302
Roslindale,01/11/2015 12:00:00 AM,197
Roxbury,01/05/2015 12:00:00 AM,1108
Roxbury,01/06/2015 12:00:00 AM,1023
Roxbury,01/07/2015 12:00:00 AM,1028
Roxbury,01/08/2015 12:00:00 AM,702
Roxbury,01/09/2015 12:00:00 AM,1058
Roxbury,01/10/2015 12:00:00 AM,797
Roxbury,01/11/2015 12:00:00 AM,685
Charlestown,01/12/2015 12:00:00 AM,0
Charlestown,01/13/2015 12:00:00 AM,0
Charlestown,01/14/2015 12:00:00 AM,0
Charlestown,01/15/2015 12:00:00 AM,0
Charlestown,01/16/2015 12:00:00 AM,0
Charlestown,01/17/2015 12:00:00 AM,0
Charlestown,01/18/2015 12:00:00 AM,0
City Hall Truck,01/12/2015 12:00:00 AM,0
City Hall Truck,01/13/2015 12:00:00 AM,0
City Hall Truck,01/14/2015 12:00:00 AM,0
City Hall Truck,01/15/2015 12:00:00 AM,0
City Hall Truck,01/16/2015 12:00:00 AM,0
City Hall Truck,01/17/2015 12:00:00 AM,0
City Hall Truck,01/18/2015 12:00:00 AM,0
Dorchester,01/12/2015 12:00:00 AM,483
Dorchester,01/13/2015 12:00:00 AM,396
Dorchester,01/14/2015 12:00:00 AM,362
Dorchester,01/15/2015 12:00:00 AM,369
Dorchester,01/16/2015 12:00:00 AM,414
Dorchester,01/17/2015 12:00:00 AM,292
Dorchester,01/18/2015 12:00:00 AM,239
Downtown Boston,01/12/2015 12:00:00 AM,209
Downtown Boston,01/13/2015 12:00:00 AM,213
Downtown Boston,01/14/2015 12:00:00 AM,210
Downtown Boston,01/15/2015 12:00:00 AM,218
Downtown Boston,01/16/2015 12:00:00 AM,286
Downtown Boston,01/17/2015 12:00:00 AM,247
Downtown Boston,01/18/2015 12:00:00 AM,192
East Boston,01/12/2015 12:00:00 AM,161
East Boston,01/13/2015 12:00:00 AM,169
East Boston,01/14/2015 12:00:00 AM,161
East Boston,01/15/2015 12:00:00 AM,167
East Boston,01/16/2015 12:00:00 AM,160
East Boston,01/17/2015 12:00:00 AM,117
East Boston,01/18/2015 12:00:00 AM,96
Parks,01/12/2015 12:00:00 AM,299
Parks,01/13/2015 12:00:00 AM,374
Parks,01/14/2015 12:00:00 AM,355
Parks,01/15/2015 12:00:00 AM,380
Parks,01/16/2015 12:00:00 AM,431
Parks,01/17/2015 12:00:00 AM,400
Parks,01/18/2015 12:00:00 AM,352
Roslindale,01/12/2015 12:00:00 AM,366
Roslindale,01/13/2015 12:00:00 AM,425
Roslindale,01/14/2015 12:00:00 AM,375
Roslindale,01/15/2015 12:00:00 AM,414
Roslindale,01/16/2015 12:00:00 AM,439
Roslindale,01/17/2015 12:00:00 AM,286
Roslindale,01/18/2015 12:00:00 AM,230
Roxbury,01/12/2015 12:00:00 AM,956
Roxbury,01/13/2015 12:00:00 AM,1063
Roxbury,01/14/2015 12:00:00 AM,1059
Roxbury,01/15/2015 12:00:00 AM,1059
Roxbury,01/16/2015 12:00:00 AM,1001
Roxbury,01/17/2015 12:00:00 AM,687
Roxbury,01/18/2015 12:00:00 AM,605
Charlestown,01/19/2015 12:00:00 AM,0
Charlestown,01/20/2015 12:00:00 AM,0
Charlestown,01/21/2015 12:00:00 AM,0
Charlestown,01/22/2015 12:00:00 AM,0
Charlestown,01/23/2015 12:00:00 AM,0
Charlestown,01/24/2015 12:00:00 AM,0
Charlestown,01/25/2015 12:00:00 AM,0
Charlestown,01/26/2015 12:00:00 AM,0
Charlestown,01/27/2015 12:00:00 AM,0
Charlestown,01/28/2015 12:00:00 AM,0
Charlestown,01/29/2015 12:00:00 AM,0
Charlestown,01/30/2015 12:00:00 AM,0
Charlestown,01/31/2015 12:00:00 AM,0
Charlestown,02/01/2015 12:00:00 AM,0
City Hall Truck,01/19/2015 12:00:00 AM,0
City Hall Truck,01/20/2015 12:00:00 AM,0
City Hall Truck,01/21/2015 12:00:00 AM,0
City Hall Truck,01/22/2015 12:00:00 AM,0
City Hall Truck,01/23/2015 12:00:00 AM,0
City Hall Truck,01/24/2015 12:00:00 AM,0
City Hall Truck,01/25/2015 12:00:00 AM,0
City Hall Truck,01/26/2015 12:00:00 AM,0
City Hall Truck,01/27/2015 12:00:00 AM,0
City Hall Truck,01/28/2015 12:00:00 AM,0
City Hall Truck,01/29/2015 12:00:00 AM,0
City Hall Truck,01/30/2015 12:00:00 AM,0
City Hall Truck,01/31/2015 12:00:00 AM,0
City Hall Truck,02/01/2015 12:00:00 AM,0
Dorchester,01/19/2015 12:00:00 AM,270
Dorchester,01/20/2015 12:00:00 AM,429
Dorchester,01/21/2015 12:00:00 AM,449
Dorchester,01/22/2015 12:00:00 AM,488
Dorchester,01/23/2015 12:00:00 AM,511
Dorchester,01/24/2015 12:00:00 AM,292
Dorchester,01/25/2015 12:00:00 AM,344
Dorchester,01/26/2015 12:00:00 AM,428
Dorchester,01/27/2015 12:00:00 AM,109
Dorchester,01/28/2015 12:00:00 AM,270
Dorchester,01/29/2015 12:00:00 AM,313
Dorchester,01/30/2015 12:00:00 AM,439
Dorchester,01/31/2015 12:00:00 AM,310
Dorchester,02/01/2015 12:00:00 AM,288
Downtown Boston,01/19/2015 12:00:00 AM,182
Downtown Boston,01/20/2015 12:00:00 AM,253
Downtown Boston,01/21/2015 12:00:00 AM,232
Downtown Boston,01/22/2015 12:00:00 AM,277
Downtown Boston,01/23/2015 12:00:00 AM,366
Downtown Boston,01/24/2015 12:00:00 AM,184
Downtown Boston,01/25/2015 12:00:00 AM,154
Downtown Boston,01/26/2015 12:00:00 AM,291
Downtown Boston,01/27/2015 12:00:00 AM,28
Downtown Boston,01/28/2015 12:00:00 AM,120
Downtown Boston,01/29/2015 12:00:00 AM,265
Downtown Boston,01/30/2015 12:00:00 AM,286
Downtown Boston,01/31/2015 12:00:00 AM,188
Downtown Boston,02/01/2015 12:00:00 AM,169
East Boston,01/19/2015 12:00:00 AM,117
East Boston,01/20/2015 12:00:00 AM,146
East Boston,01/21/2015 12:00:00 AM,128
East Boston,01/22/2015 12:00:00 AM,153
East Boston,01/23/2015 12:00:00 AM,140
East Boston,01/24/2015 12:00:00 AM,111
East Boston,01/25/2015 12:00:00 AM,99
East Boston,01/26/2015 12:00:00 AM,122
East Boston,01/27/2015 12:00:00 AM,40
East Boston,01/28/2015 12:00:00 AM,101
East Boston,01/29/2015 12:00:00 AM,117
East Boston,01/30/2015 12:00:00 AM,127
East Boston,01/31/2015 12:00:00 AM,105
East Boston,02/01/2015 12:00:00 AM,116
Parks,01/19/2015 12:00:00 AM,417
Parks,01/20/2015 12:00:00 AM,429
Parks,01/21/2015 12:00:00 AM,425
Parks,01/22/2015 12:00:00 AM,453
Parks,01/23/2015 12:00:00 AM,485
Parks,01/24/2015 12:00:00 AM,284
Parks,01/25/2015 12:00:00 AM,361
Parks,01/26/2015 12:00:00 AM,335
Parks,01/27/2015 12:00:00 AM,123
Parks,01/28/2015 12:00:00 AM,223
Parks,01/29/2015 12:00:00 AM,386
Parks,01/30/2015 12:00:00 AM,372
Parks,01/31/2015 12:00:00 AM,313
Parks,02/01/2015 12:00:00 AM,316
Roslindale,01/19/2015 12:00:00 AM,259
Roslindale,01/20/2015 12:00:00 AM,390
Roslindale,01/21/2015 12:00:00 AM,396
Roslindale,01/22/2015 12:00:00 AM,415
Roslindale,01/23/2015 12:00:00 AM,466
Roslindale,01/24/2015 12:00:00 AM,243
Charlestown,03/11/2015 12:00:00 AM,0
Charlestown,03/10/2015 12:00:00 AM,0
Charlestown,03/13/2015 12:00:00 AM,0
Charlestown,03/14/2015 12:00:00 AM,0
Charlestown,03/15/2015 12:00:00 AM,0
City Hall Truck,03/09/2015 12:00:00 AM,0
City Hall Truck,03/10/2015 12:00:00 AM,0
City Hall Truck,03/11/2015 12:00:00 AM,0
City Hall Truck,03/12/2015 12:00:00 AM,0
City Hall Truck,03/13/2015 12:00:00 AM,0
City Hall Truck,03/14/2015 12:00:00 AM,0
City Hall Truck,03/15/2015 12:00:00 AM,0
Charlestown,03/16/2015 12:00:00 AM,0
Charlestown,03/17/2015 12:00:00 AM,0
Charlestown,03/18/2015 12:00:00 AM,0
Charlestown,03/19/2015 12:00:00 AM,0
Charlestown,03/20/2015 12:00:00 AM,0
Charlestown,03/21/2015 12:00:00 AM,0
Charlestown,03/22/2015 12:00:00 AM,0
City Hall Truck,03/16/2015 12:00:00 AM,0
City Hall Truck,03/17/2015 12:00:00 AM,0
City Hall Truck,03/18/2015 12:00:00 AM,0
City Hall Truck,03/19/2015 12:00:00 AM,0
City Hall Truck,03/20/2015 12:00:00 AM,0
City Hall Truck,03/21/2015 12:00:00 AM,0
City Hall Truck,03/22/2015 12:00:00 AM,0
East Boston,03/20/2015 12:00:00 AM,134
Charlestown,03/23/2015 12:00:00 AM,0
Charlestown,03/24/2015 12:00:00 AM,0
Charlestown,03/25/2015 12:00:00 AM,0
Charlestown,03/26/2015 12:00:00 AM,0
Charlestown,03/27/2015 12:00:00 AM,0
Charlestown,03/28/2015 12:00:00 AM,0
Charlestown,03/29/2015 12:00:00 AM,0
City Hall Truck,03/23/2015 12:00:00 AM,0
City Hall Truck,03/24/2015 12:00:00 AM,0
City Hall Truck,03/25/2015 12:00:00 AM,0
City Hall Truck,03/26/2015 12:00:00 AM,0
City Hall Truck,03/27/2015 12:00:00 AM,0
City Hall Truck,03/28/2015 12:00:00 AM,0
City Hall Truck,03/29/2015 12:00:00 AM,0
Dorchester,03/25/2015 12:00:00 AM,422
Downtown Boston,03/23/2015 12:00:00 AM,475
East Boston,03/29/2015 12:00:00 AM,98
Roslindale,03/23/2015 12:00:00 AM,450
Roslindale,03/24/2015 12:00:00 AM,486
Roslindale,03/27/2015 12:00:00 AM,551
Roxbury,03/28/2015 12:00:00 AM,1202
Charlestown,03/30/2015 12:00:00 AM,0
Charlestown,03/31/2015 12:00:00 AM,0
Charlestown,04/01/2015 12:00:00 AM,0
Charlestown,04/02/2015 12:00:00 AM,0
Charlestown,04/03/2015 12:00:00 AM,0
Charlestown,04/04/2015 12:00:00 AM,0
Charlestown,04/05/2015 12:00:00 AM,0
City Hall Truck,03/30/2015 12:00:00 AM,0
City Hall Truck,03/31/2015 12:00:00 AM,0
City Hall Truck,04/01/2015 12:00:00 AM,0
City Hall Truck,04/02/2015 12:00:00 AM,0
City Hall Truck,04/03/2015 12:00:00 AM,0
City Hall Truck,04/04/2015 12:00:00 AM,0
City Hall Truck,04/05/2015 12:00:00 AM,0
Dorchester,04/02/2015 12:00:00 AM,444
Dorchester,04/05/2015 12:00:00 AM,273
East Boston,04/01/2015 12:00:00 AM,123
East Boston,04/03/2015 12:00:00 AM,142
East Boston,04/04/2015 12:00:00 AM,115
Parks,04/01/2015 12:00:00 AM,915
Parks,04/02/2015 12:00:00 AM,1036
Roslindale,03/30/2015 12:00:00 AM,490
Roslindale,04/01/2015 12:00:00 AM,569
Roslindale,04/02/2015 12:00:00 AM,612
Roslindale,04/03/2015 12:00:00 AM,601
Roslindale,04/04/2015 12:00:00 AM,506
Charlestown,04/06/2015 12:00:00 AM,0
Charlestown,04/07/2015 12:00:00 AM,0
Charlestown,04/08/2015 12:00:00 AM,0
Charlestown,04/09/2015 12:00:00 AM,0
Charlestown,04/10/2015 12:00:00 AM,0
Charlestown,04/11/2015 12:00:00 AM,0
City Hall Truck,04/06/2015 12:00:00 AM,0
City Hall Truck,04/07/2015 12:00:00 AM,0
City Hall Truck,04/08/2015 12:00:00 AM,0
City Hall Truck,04/09/2015 12:00:00 AM,0
City Hall Truck,04/10/2015 12:00:00 AM,0
City Hall Truck,04/11/2015 12:00:00 AM,0
Downtown Boston,04/06/2015 12:00:00 AM,979
East Boston,04/07/2015 12:00:00 AM,136
East Boston,04/08/2015 12:00:00 AM,106
East Boston,04/10/2015 12:00:00 AM,129
East Boston,04/11/2015 12:00:00 AM,99
Roslindale,04/06/2015 12:00:00 AM,601
Roslindale,04/07/2015 12:00:00 AM,595
Roslindale,04/08/2015 12:00:00 AM,595
Roslindale,04/09/2015 12:00:00 AM,572
Roslindale,04/11/2015 12:00:00 AM,328
Charlestown,04/12/2015 12:00:00 AM,0
Charlestown,04/13/2015 12:00:00 AM,0
Charlestown,04/14/2015 12:00:00 AM,0
Charlestown,04/15/2015 12:00:00 AM,0
Charlestown,04/16/2015 12:00:00 AM,0
Charlestown,04/17/2015 12:00:00 AM,0
Charlestown,04/18/2015 12:00:00 AM,0
Charlestown,04/19/2015 12:00:00 AM,0
Charlestown,04/20/2015 12:00:00 AM,0
Charlestown,04/21/2015 12:00:00 AM,0
Charlestown,04/22/2015 12:00:00 AM,0
Charlestown,04/23/2015 12:00:00 AM,0
Charlestown,04/24/2015 12:00:00 AM,0
Charlestown,04/25/2015 12:00:00 AM,0
Charlestown,04/26/2015 12:00:00 AM,0
City Hall Truck,04/12/2015 12:00:00 AM,0
City Hall Truck,04/13/2015 12:00:00 AM,0
City Hall Truck,04/14/2015 12:00:00 AM,0
City Hall Truck,04/15/2015 12:00:00 AM,0
City Hall Truck,04/20/2015 12:00:00 AM,0
City Hall Truck,04/25/2015 12:00:00 AM,0
City Hall Truck,04/26/2015 12:00:00 AM,0
East Boston,04/26/2015 12:00:00 AM,99
Parks,04/17/2015 12:00:00 AM,854
Charlestown,04/27/2015 12:00:00 AM,0
Charlestown,04/28/2015 12:00:00 AM,0
Charlestown,04/29/2015 12:00:00 AM,0
Charlestown,04/30/2015 12:00:00 AM,0
Charlestown,05/01/2015 12:00:00 AM,0
Charlestown,05/02/2015 12:00:00 AM,0
Charlestown,05/03/2015 12:00:00 AM,0
City Hall Truck,04/27/2015 12:00:00 AM,0
City Hall Truck,04/28/2015 12:00:00 AM,0
City Hall Truck,04/29/2015 12:00:00 AM,16
City Hall Truck,04/30/2015 12:00:00 AM,28
City Hall Truck,05/01/2015 12:00:00 AM,21
City Hall Truck,05/02/2015 12:00:00 AM,4
Dorchester,04/27/2015 12:00:00 AM,428
Roslindale,04/29/2015 12:00:00 AM,443
Roslindale,04/30/2015 12:00:00 AM,438
Roslindale,05/03/2015 12:00:00 AM,238
Roxbury,04/27/2015 12:00:00 AM,1464
Charlestown,05/04/2015 12:00:00 AM,0
Charlestown,05/05/2015 12:00:00 AM,0
Charlestown,05/06/2015 12:00:00 AM,0
Charlestown,05/07/2015 12:00:00 AM,0
Charlestown,05/08/2015 12:00:00 AM,11
Charlestown,05/09/2015 12:00:00 AM,31
City Hall Truck,05/04/2015 12:00:00 AM,0
City Hall Truck,05/05/2015 12:00:00 AM,13
City Hall Truck,05/06/2015 12:00:00 AM,21
City Hall Truck,05/07/2015 12:00:00 AM,9
City Hall Truck,05/09/2015 12:00:00 AM,0
City Hall Truck,06/07/2014 12:00:00 AM,0
City Hall Truck,06/08/2014 12:00:00 AM,0
City Hall Truck,06/09/2014 12:00:00 AM,0
City Hall Truck,06/10/2014 12:00:00 AM,0
City Hall Truck,06/11/2014 12:00:00 AM,0
City Hall Truck,06/12/2014 12:00:00 AM,0
City Hall Truck,06/13/2014 12:00:00 AM,0
City Hall Truck,06/14/2014 12:00:00 AM,0
City Hall Truck,06/15/2014 12:00:00 AM,0
City Hall Truck,06/16/2014 12:00:00 AM,0
City Hall Truck,06/17/2014 12:00:00 AM,0
City Hall Truck,06/18/2014 12:00:00 AM,0
City Hall Truck,06/19/2014 12:00:00 AM,0
City Hall Truck,06/20/2014 12:00:00 AM,0
City Hall Truck,06/21/2014 12:00:00 AM,0
City Hall Truck,06/22/2014 12:00:00 AM,0
City Hall Truck,06/23/2014 12:00:00 AM,0
City Hall Truck,06/24/2014 12:00:00 AM,0
City Hall Truck,06/25/2014 12:00:00 AM,0
City Hall Truck,06/26/2014 12:00:00 AM,0
City Hall Truck,06/27/2014 12:00:00 AM,0
City Hall Truck,06/28/2014 12:00:00 AM,0
City Hall Truck,06/29/2014 12:00:00 AM,0
City Hall Truck,06/30/2014 12:00:00 AM,0
City Hall Truck,07/01/2014 12:00:00 AM,2
City Hall Truck,07/02/2014 12:00:00 AM,6
City Hall Truck,07/03/2014 12:00:00 AM,16
City Hall Truck,07/04/2014 12:00:00 AM,0
City Hall Truck,07/05/2014 12:00:00 AM,0
City Hall Truck,07/06/2014 12:00:00 AM,0
City Hall Truck,07/07/2014 12:00:00 AM,0
City Hall Truck,07/08/2014 12:00:00 AM,27
City Hall Truck,07/09/2014 12:00:00 AM,28
City Hall Truck,07/10/2014 12:00:00 AM,14
City Hall Truck,07/11/2014 12:00:00 AM,12
City Hall Truck,07/12/2014 12:00:00 AM,15
City Hall Truck,07/13/2014 12:00:00 AM,0
City Hall Truck,07/14/2014 12:00:00 AM,2
City Hall Truck,07/15/2014 12:00:00 AM,14
City Hall Truck,07/16/2014 12:00:00 AM,14
City Hall Truck,07/17/2014 12:00:00 AM,15
City Hall Truck,07/18/2014 12:00:00 AM,0
City Hall Truck,07/19/2014 12:00:00 AM,0
City Hall Truck,07/20/2014 12:00:00 AM,0
City Hall Truck,07/21/2014 12:00:00 AM,0
City Hall Truck,07/22/2014 12:00:00 AM,0
City Hall Truck,07/23/2014 12:00:00 AM,19
City Hall Truck,07/24/2014 12:00:00 AM,13
City Hall Truck,07/25/2014 12:00:00 AM,34
City Hall Truck,07/26/2014 12:00:00 AM,5
City Hall Truck,07/27/2014 12:00:00 AM,0
City Hall Truck,07/28/2014 12:00:00 AM,0
City Hall Truck,07/29/2014 12:00:00 AM,17
City Hall Truck,07/30/2014 12:00:00 AM,25
City Hall Truck,07/31/2014 12:00:00 AM,8
City Hall Truck,08/01/2014 12:00:00 AM,8
City Hall Truck,08/02/2014 12:00:00 AM,0
City Hall Truck,08/03/2014 12:00:00 AM,0
City Hall Truck,08/04/2014 12:00:00 AM,0
City Hall Truck,08/05/2014 12:00:00 AM,0
City Hall Truck,08/06/2014 12:00:00 AM,0
City Hall Truck,08/07/2014 12:00:00 AM,0
City Hall Truck,08/08/2014 12:00:00 AM,0
City Hall Truck,08/09/2014 12:00:00 AM,0
City Hall Truck,08/10/2014 12:00:00 AM,0
City Hall Truck,08/11/2014 12:00:00 AM,0
City Hall Truck,08/12/2014 12:00:00 AM,0
City Hall Truck,08/13/2014 12:00:00 AM,0
City Hall Truck,08/14/2014 12:00:00 AM,0
City Hall Truck,08/15/2014 12:00:00 AM,0
City Hall Truck,08/16/2014 12:00:00 AM,0
City Hall Truck,08/17/2014 12:00:00 AM,0
City Hall Truck,08/18/2014 12:00:00 AM,0
City Hall Truck,08/19/2014 12:00:00 AM,7
City Hall Truck,08/20/2014 12:00:00 AM,16
City Hall Truck,08/21/2014 12:00:00 AM,11
City Hall Truck,08/22/2014 12:00:00 AM,25
City Hall Truck,08/23/2014 12:00:00 AM,6
City Hall Truck,08/24/2014 12:00:00 AM,0
City Hall Truck,08/25/2014 12:00:00 AM,0
City Hall Truck,08/26/2014 12:00:00 AM,7
City Hall Truck,08/27/2014 12:00:00 AM,29
City Hall Truck,08/28/2014 12:00:00 AM,29
City Hall Truck,08/29/2014 12:00:00 AM,14
City Hall Truck,08/30/2014 12:00:00 AM,0
City Hall Truck,08/31/2014 12:00:00 AM,0
City Hall Truck,09/01/2014 12:00:00 AM,16
City Hall Truck,09/02/2014 12:00:00 AM,37
City Hall Truck,09/03/2014 12:00:00 AM,15
City Hall Truck,09/04/2014 12:00:00 AM,21
City Hall Truck,09/05/2014 12:00:00 AM,8
City Hall Truck,09/06/2014 12:00:00 AM,40
City Hall Truck,09/07/2014 12:00:00 AM,0
City Hall Truck,09/08/2014 12:00:00 AM,0
City Hall Truck,09/09/2014 12:00:00 AM,8
City Hall Truck,09/10/2014 12:00:00 AM,22
City Hall Truck,09/11/2014 12:00:00 AM,11
City Hall Truck,09/12/2014 12:00:00 AM,16
City Hall Truck,09/13/2014 12:00:00 AM,43
City Hall Truck,09/14/2014 12:00:00 AM,0
City Hall Truck,09/15/2014 12:00:00 AM,0
City Hall Truck,09/16/2014 12:00:00 AM,4
City Hall Truck,09/17/2014 12:00:00 AM,32
City Hall Truck,09/18/2014 12:00:00 AM,36
City Hall Truck,09/19/2014 12:00:00 AM,20
City Hall Truck,09/20/2014 12:00:00 AM,11
City Hall Truck,09/21/2014 12:00:00 AM,0
City Hall Truck,09/22/2014 12:00:00 AM,0
City Hall Truck,09/23/2014 12:00:00 AM,0
City Hall Truck,09/24/2014 12:00:00 AM,0
City Hall Truck,09/25/2014 12:00:00 AM,39
City Hall Truck,09/26/2014 12:00:00 AM,12
City Hall Truck,09/27/2014 12:00:00 AM,15
City Hall Truck,09/28/2014 12:00:00 AM,0
City Hall Truck,09/29/2014 12:00:00 AM,0
City Hall Truck,09/30/2014 12:00:00 AM,34
City Hall Truck,10/01/2014 12:00:00 AM,8
City Hall Truck,10/02/2014 12:00:00 AM,0
City Hall Truck,10/03/2014 12:00:00 AM,0
City Hall Truck,10/04/2014 12:00:00 AM,0
City Hall Truck,10/05/2014 12:00:00 AM,0
City Hall Truck,10/06/2014 12:00:00 AM,0
City Hall Truck,10/07/2014 12:00:00 AM,0
City Hall Truck,10/08/2014 12:00:00 AM,0
City Hall Truck,10/09/2014 12:00:00 AM,0
City Hall Truck,10/10/2014 12:00:00 AM,0
City Hall Truck,10/11/2014 12:00:00 AM,0
City Hall Truck,10/12/2014 12:00:00 AM,0
City Hall Truck,10/13/2014 12:00:00 AM,0
City Hall Truck,10/14/2014 12:00:00 AM,0
City Hall Truck,10/15/2014 12:00:00 AM,0
City Hall Truck,10/16/2014 12:00:00 AM,0
City Hall Truck,10/17/2014 12:00:00 AM,0
City Hall Truck,10/18/2014 12:00:00 AM,0
City Hall Truck,10/19/2014 12:00:00 AM,0
City Hall Truck,10/20/2014 12:00:00 AM,0
City Hall Truck,10/21/2014 12:00:00 AM,35
City Hall Truck,10/22/2014 12:00:00 AM,18
City Hall Truck,10/23/2014 12:00:00 AM,16
City Hall Truck,10/24/2014 12:00:00 AM,44
City Hall Truck,10/25/2014 12:00:00 AM,30
City Hall Truck,10/26/2014 12:00:00 AM,0
Dorchester,04/28/2014 12:00:00 AM,0
Dorchester,04/29/2014 12:00:00 AM,0
Dorchester,04/30/2014 12:00:00 AM,105
Dorchester,05/01/2014 12:00:00 AM,133
Dorchester,05/02/2014 12:00:00 AM,141
Dorchester,05/03/2014 12:00:00 AM,87
Dorchester,05/04/2014 12:00:00 AM,26
Dorchester,05/05/2014 12:00:00 AM,50
Dorchester,05/06/2014 12:00:00 AM,31
Dorchester,05/07/2014 12:00:00 AM,44
Dorchester,05/08/2014 12:00:00 AM,148
Dorchester,05/09/2014 12:00:00 AM,149
Dorchester,05/10/2014 12:00:00 AM,128
Dorchester,05/11/2014 12:00:00 AM,168
Dorchester,05/12/2014 12:00:00 AM,174
Dorchester,05/13/2014 12:00:00 AM,177
Dorchester,05/14/2014 12:00:00 AM,175
Dorchester,05/15/2014 12:00:00 AM,177
Dorchester,05/16/2014 12:00:00 AM,185
Dorchester,05/17/2014 12:00:00 AM,159
Dorchester,05/18/2014 12:00:00 AM,133
Dorchester,05/19/2014 12:00:00 AM,164
Dorchester,05/20/2014 12:00:00 AM,179
Dorchester,05/21/2014 12:00:00 AM,187
Dorchester,05/22/2014 12:00:00 AM,171
Dorchester,05/23/2014 12:00:00 AM,203
Dorchester,05/24/2014 12:00:00 AM,175
Dorchester,05/25/2014 12:00:00 AM,136
Dorchester,05/26/2014 12:00:00 AM,150
Dorchester,05/27/2014 12:00:00 AM,203
Dorchester,05/28/2014 12:00:00 AM,177
Dorchester,05/29/2014 12:00:00 AM,205
Dorchester,05/30/2014 12:00:00 AM,230
Dorchester,05/31/2014 12:00:00 AM,184
Dorchester,06/01/2014 12:00:00 AM,193
Dorchester,06/02/2014 12:00:00 AM,236
Dorchester,06/03/2014 12:00:00 AM,241
Dorchester,06/04/2014 12:00:00 AM,206
Dorchester,06/05/2014 12:00:00 AM,160
Dorchester,06/06/2014 12:00:00 AM,224
Dorchester,06/07/2014 12:00:00 AM,205
Dorchester,06/08/2014 12:00:00 AM,171
Dorchester,06/09/2014 12:00:00 AM,224
Dorchester,06/10/2014 12:00:00 AM,182
Dorchester,06/11/2014 12:00:00 AM,63
Dorchester,06/12/2014 12:00:00 AM,70
Dorchester,06/13/2014 12:00:00 AM,60
Dorchester,06/14/2014 12:00:00 AM,40
Dorchester,06/15/2014 12:00:00 AM,39
Dorchester,06/16/2014 12:00:00 AM,72
Dorchester,06/17/2014 12:00:00 AM,44
Dorchester,06/18/2014 12:00:00 AM,62
Dorchester,06/19/2014 12:00:00 AM,61
Dorchester,06/20/2014 12:00:00 AM,73
Dorchester,06/21/2014 12:00:00 AM,55
Dorchester,06/22/2014 12:00:00 AM,49
Dorchester,06/23/2014 12:00:00 AM,50
Dorchester,06/24/2014 12:00:00 AM,50
Downtown Boston,04/30/2014 12:00:00 AM,0
Downtown Boston,05/01/2014 12:00:00 AM,0
Downtown Boston,05/02/2014 12:00:00 AM,0
Downtown Boston,05/03/2014 12:00:00 AM,0
Downtown Boston,05/04/2014 12:00:00 AM,0
Downtown Boston,05/05/2014 12:00:00 AM,0
Downtown Boston,05/06/2014 12:00:00 AM,0
Downtown Boston,05/07/2014 12:00:00 AM,0
Downtown Boston,05/08/2014 12:00:00 AM,0
Downtown Boston,05/09/2014 12:00:00 AM,0
Downtown Boston,05/10/2014 12:00:00 AM,0
Downtown Boston,05/11/2014 12:00:00 AM,0
Downtown Boston,05/12/2014 12:00:00 AM,0
Downtown Boston,05/13/2014 12:00:00 AM,0
Downtown Boston,05/14/2014 12:00:00 AM,0
Downtown Boston,05/15/2014 12:00:00 AM,0
Downtown Boston,05/16/2014 12:00:00 AM,0
Downtown Boston,05/17/2014 12:00:00 AM,0
